main_id,st_name,dist,dist_name,start_time,end_time,side,from,to,miles,section,one_way,week_1,week_2,week_3,week_4,week_5,sunday,monday,tuesday,wednesday,thursday,friday,saturday,every_day,year_round,north_end_pilot,timestamp,parent,losta,hista
1667,Manchester St,7,South Dorchester,12:00,16:00,Even,Temple St,Dead End,0.1987,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MANCH1,0,1049
1668,Manchester St,7,South Dorchester,12:00,16:00,Odd,Temple St,Dead End,0.1987,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MANCH1,0,1049
1669,Manton Ter,4,Allston/Brighton,12:00,16:00,Even,Brainerd Rd,Brookline Town Line,0.0223,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MANTO1,0,118
1670,Manton Ter,4,Allston/Brighton,12:00,16:00,Odd,Brainerd Rd,Brookline Town Line,0.0223,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MANTO1,0,118
1671,Maple St,1T,Chinatown,00:01,07:00,,Pine St,Oak St,0.1027,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,MAPLE1,872,1414
1672,Marbury Ter,2,Jamaica Plain,12:00,16:00,Odd,Amory St,Dead End,0.0710,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2023-09-08 19:51:48+00,MARBU1,0,375
1673,Marbury Ter,2,Jamaica Plain,12:00,16:00,Even,Amory St,Dead End,0.0710,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2023-09-08 19:51:41+00,MARBU1,0,375
1674,Playstead Rd,3,North Dorchester,12:00,16:00,Even,Savin Hill Ave,Springdale St,0.0674,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2014-05-12 12:20:14+00,PLAYS1,0,356
1675,Prescott St,9,East Boston,12:00,16:00,Odd,Princeton St,Chelsea St,0.1174,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2015-04-07 19:32:27+00,PRESC3,682,1302
1676,Pontiac St,10M,Mission Hill,12:00,16:00,Odd,Tremont St,Hillside St,0.1847,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2016-07-06 18:34:21+00,PONTI1,0,975
1677,Marden Ave,7,South Dorchester,08:00,12:00,Even,Willowwood St,Dead End,0.0536,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARDE1,0,283
1678,Marden Ave,7,South Dorchester,08:00,12:00,Odd,Willowwood St,Dead End,0.0536,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARDE1,0,283
1679,Marginal St,9,East Boston,08:00,12:00,Odd,Orleans St,Jeffries St,0.4989,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARGI2,0,2634
1680,Marginal St,9,East Boston,08:00,12:00,Even,Orleans St,Jeffries St,0.4989,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARGI2,0,2634
1681,Marginal St,9,East Boston,08:00,12:00,Even,Orleans St,Dead End,0.5936,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARGI2,0,3134
1682,Marginal St,9,East Boston,12:00,16:00,Odd,Orleans St,Dead End,0.5936,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARGI2,0,3134
1683,Marginal Rd,1T,Chinatown,00:01,07:00,,Harrison Ave,Arlington St,0.3275,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,MARGI4,0,1729
1684,Marginal St,9,East Boston,08:00,12:00,Even,Lewis St,South Bremen St,0.0519,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARGI5,0,274
1685,Marginal St,9,East Boston,12:00,16:00,Odd,Lewis St,South Bremen St,0.0519,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARGI5,0,274
1686,Marie St,3,North Dorchester,08:00,12:00,Odd,Mount Ida Rd,Percival St,0.0636,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARIE1,0,336
1687,Marie St,3,North Dorchester,08:00,12:00,Even,Mount Ida Rd,Percival St,0.0636,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARIE1,0,336
1688,Marine Rd,5,South Boston,09:00,13:00,Even,L St,Columbia Rd,0.1915,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARIN1,1238,2249
1689,New England Ave,7,South Dorchester,08:00,12:00,Even,Talbot Ave,Norfolk St,0.2737,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,NEW E1,0,1445
1690,Marine Rd,5,South Boston,09:00,13:00,Even,Columbia Rd,K St,0.1299,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARIN1,0,686
1691,Marine Rd,5,South Boston,09:00,13:00,Odd,L St,Columbia Rd,0.1915,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARIN1,1238,2249
1692,Marine Rd,5,South Boston,09:00,13:00,Odd,Columbia Rd,K St,0.1299,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARIN1,0,686
1693,Marion St,9,East Boston,12:00,16:00,Odd,Princeton St,Chelsea St,0.2572,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2015-04-07 19:24:20+00,MARIO2,1516,2874
1694,Marion St,9,East Boston,12:00,16:00,Even,Princeton St,Chelsea St,0.2572,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2015-04-07 19:24:02+00,MARIO2,1516,2874
1695,Marion St,9,East Boston,12:00,16:00,Odd,Meridian St,Princeton St,0.2871,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARIO2,0,1516
1696,Marion St,9,East Boston,12:00,16:00,Even,Meridian St,Princeton St,0.2871,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARIO2,0,1516
1697,Market St,4,Allston/Brighton,08:00,12:00,Even,North Beacon St,Washington St,0.5388,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARKE1,1081,3926
1698,Market St,4,Allston/Brighton,08:00,12:00,Even,North Beacon St,Henshaw St,0.4600,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARKE1,1081,3546
1699,Market St,4,Allston/Brighton,08:00,12:00,Odd,North Beacon St,Henshaw St,0.3820,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARKE1,1081,3546
1700,Market St,4,Allston/Brighton,08:00,12:00,Odd,North Beacon St,Washington St,0.5388,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARKE1,1081,3926
1701,Marlborough St,1B,Back Bay,08:00,12:00,Even,Arlington St,Massachusetts Ave,0.9284,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARLB1,0,4902
1702,Marlborough St,1B,Back Bay,08:00,12:00,Odd,Arlington St,Massachusetts Ave,0.9284,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARLB1,0,4902
1703,Marmion St,2,Jamaica Plain,08:00,12:00,Even,Cornwall St,Germania St,0.1667,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARMI1,0,880
1704,Marmion St,2,Jamaica Plain,08:00,12:00,Odd,Cornwall St,Germania St,0.1667,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARMI1,0,880
1705,Martha Rd,1W,West End,00:01,07:00,,Charles St,Lomasney Way,0.1708,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,MARTH1,0,902
1706,Martin Luther King Blvd,10R,Roxbury,05:00,07:00,Odd,Washington St,Warren St,0.5701,,f,t,t,t,t,t,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARTI1,0,3010
1707,Marvin St,10R,Roxbury,12:00,16:00,Odd,Washington St,Shawmut Ave,0.0581,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,MARVI1,0,307
1708,Pontiac St,10M,Mission Hill,12:00,16:00,Even,Tremont St,Hillside St,0.1847,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2016-07-06 18:34:29+00,PONTI1,0,975
1709,Marvin St,10R,Roxbury,12:00,16:00,Even,Washington St,Shawmut Ave,0.0581,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,MARVI1,0,307
1710,Maryknoll St,7,South Dorchester,12:00,16:00,Odd,Morton St,Manchester St,0.2591,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARYK1,0,1368
1711,Maryknoll St,7,South Dorchester,12:00,16:00,Even,Morton St,Manchester St,0.2591,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARYK1,0,1368
1712,Maryknoll Ter,7,South Dorchester,12:00,16:00,Even,Maryknoll St,Dead End,0.0470,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARYK2,0,248
1713,Maryknoll Ter,7,South Dorchester,12:00,16:00,Odd,Maryknoll St,Dead End,0.0470,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARYK2,0,248
1714,Maryland St,3,North Dorchester,08:00,12:00,Even,Savin Hill Ave,Bay St,0.0996,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2013-06-13 20:23:08+00,MARYL1,0,526
1715,Maryland St,3,North Dorchester,08:00,12:00,Odd,Savin Hill Ave,Bay St,0.0996,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2013-06-13 20:23:02+00,MARYL1,0,526
1716,Mascoma St,3,North Dorchester,12:00,16:00,Odd,Quincy St,Lawrence Ave,0.1189,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:52:16+00,MASCO1,0,628
1717,Mascoma St,3,North Dorchester,12:00,16:00,Even,Quincy St,Lawrence Ave,0.1189,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:52:09+00,MASCO1,0,628
1718,Mascot St,7,South Dorchester,08:00,12:00,Even,Mountain Ave,Ballou Ave,0.2242,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2020-09-09 13:32:49+00,MASCO2,0,1184
1719,Mascot St,7,South Dorchester,08:00,12:00,Odd,Mountain Ave,Ballou Ave,0.2242,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2020-09-09 13:32:44+00,MASCO2,0,1184
1720,Neponset Ave,7,South Dorchester,00:01,07:00,,Parkman St,Freeport St,0.6538,,t,t,t,t,t,t,f,f,f,t,f,f,f,f,t,f,2012-02-29 15:06:53+00,NEPON1,248,3700
1721,Neponset Ave,7,South Dorchester,00:01,07:00,,Parkman St,Freeport St,0.6538,,t,t,t,t,t,t,f,f,t,f,f,f,f,f,t,f,2012-02-29 15:06:53+00,NEPON1,248,3700
1722,Mason St,1T,Chinatown,00:01,07:00,,West St,Avery St,0.1214,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,MASON2,0,641
1723,Massachusetts Ave,M,Multiple,00:01,07:00,Even,St Botolph St,Allstate Rd,1.5542,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,MASSA3,3737,11943
1724,Massachusetts Ave,M,Multiple,00:01,07:00,Odd,Back St,Columbia Rd,2.6100,,t,t,t,t,t,t,f,f,f,f,f,t,f,f,t,f,2012-02-29 15:06:53+00,MASSA3,0,13781
1725,Massachusetts Ave,M,Multiple,00:01,07:00,Even Side Median,Melnea Cass Blvd,Allstate Rd,0.6581,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,MASSA3,8468,11943
1726,Massachusetts Ave,M,Multiple,00:01,07:00,Odd Side Median,Proctor St,Columbia Rd,0.5778,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,MASSA3,10730,13781
1727,Mather St,7,South Dorchester,12:00,16:00,Even,Dorchester Ave,Lyndhurst St,0.2989,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,MATHE1,0,1578
1728,Mather St,7,South Dorchester,12:00,16:00,Odd,Dorchester Ave,Lyndhurst St,0.2989,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,MATHE1,0,1578
1729,Mattapan St,7,South Dorchester,08:00,12:00,Even,Blue Hill Ave,Almont St,0.3545,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MATTA2,0,1872
1730,Mattapan St,7,South Dorchester,08:00,12:00,Odd,Blue Hill Ave,Almont St,0.3545,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MATTA2,0,1872
1731,Matthews St,1F,Downtown,00:01,07:00,,Federal St,Congress St,0.0786,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,MATTH1,0,415
1733,Maverick St,9,East Boston,08:00,12:00,Even,Chelsea St,Jeffries St,0.5801,,f,t,t,t,t,t,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MAVER1,1350,4413
1734,Maverick St,9,East Boston,08:00,12:00,Odd,New St,Jeffries St,0.8358,,f,t,t,t,t,t,f,f,f,f,f,t,f,f,f,f,2016-04-01 16:43:27+00,MAVER1,0,4413
1735,Maverick St,9,East Boston,08:00,12:00,Even,New St,Meridian St,0.2364,,f,t,t,t,t,t,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,MAVER1,0,1248
1736,Maybury St,10R,Roxbury,08:00,12:00,Even,Quincy St,Holborn St,0.0674,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2020-09-14 16:03:32+00,MAYBU1,0,356
1737,Maybury St,10R,Roxbury,08:00,12:00,Odd,Quincy St,Holborn St,0.0674,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2020-09-14 16:03:42+00,MAYBU1,0,356
1738,Prescott St,9,East Boston,12:00,16:00,Even,Princeton St,Chelsea St,0.1174,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2015-04-07 19:31:53+00,PRESC3,682,1320
1739,Porter St,2,Jamaica Plain,08:00,12:00,Even,Amory St,Bismarck St,0.0850,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,PORTE1,0,449
1740,Porter St,2,Jamaica Plain,08:00,12:00,Odd,Amory St,Bismarck St,0.0850,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,PORTE1,0,449
1741,Mayfield St,3,North Dorchester,12:00,16:00,Even,Dorchester Ave,Bakersfield St,0.2241,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,MAYFI1,0,1183
1742,Mayfield St,3,North Dorchester,12:00,16:00,Odd,Dorchester Ave,Bakersfield St,0.2241,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,MAYFI1,0,1183
1743,McKinley Sq,1F,Downtown,00:01,07:00,,State St,Central St,0.0369,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,MCKIN1,0,195
1744,Mead St,1C,Charlestown,08:00,12:00,Even,Mead St,Bunker Hill St,0.0470,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MEAD 1,0,248
1745,Mead St,1C,Charlestown,08:00,12:00,Odd,Mead St,Bunker Hill St,0.0470,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MEAD 1,0,248
1746,Mead St,1C,Charlestown,12:00,16:00,Even,Main St,Russell St,0.0973,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,MEAD 2,0,514
1747,Mead St,1C,Charlestown,12:00,16:00,Odd,Main St,Russell St,0.0973,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,MEAD 2,0,514
1748,Meadowbank Ave,7,South Dorchester,12:00,16:00,Odd,River St,Dead End,0.1966,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MEADO1,0,1038
1749,Meadowbank Ave,7,South Dorchester,12:00,16:00,Even,River St,Dead End,0.1966,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MEADO1,0,1038
1750,Medfield St,10F,Fenway/Kenmore,12:00,16:00,Even,Park Dr,Brookline Town Line,0.1333,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,MEDFI1,0,704
1751,Medfield St,10F,Fenway/Kenmore,12:00,16:00,Odd,Park Dr,Brookline Town Line,0.1333,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,MEDFI1,0,704
1752,Medford St,1C,Charlestown,08:00,12:00,Even,Chelsea St,Main St,1.0593,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2016-08-11 16:12:37+00,MEDFO1,0,5593
1753,Medford St,1C,Charlestown,08:00,12:00,Odd,Chelsea St,Main St,1.0593,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2016-08-11 16:12:28+00,MEDFO1,0,5593
1754,Medford St,1W,West End,00:01,07:00,,North Washington St,Causeway St,0.0894,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,MEDFO2,0,472
1755,Melton Rd,4,Allston/Brighton,08:00,12:00,Odd,Wallingford Rd,Nottinghill Rd,0.1045,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,MELTO1,0,552
1756,Melton Rd,4,Allston/Brighton,08:00,12:00,Even,Wallingford Rd,Nottinghill Rd,0.1045,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,MELTO1,0,552
1757,Melville Ave,7,South Dorchester,08:00,12:00,Odd,Washington St,Dorchester Ave,0.5723,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,MELVI1,0,3022
1758,Melville Ave,7,South Dorchester,12:00,16:00,Even,Washington St,Dorchester Ave,0.5723,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,MELVI1,0,3022
1759,Melvinside Ter,3,North Dorchester,08:00,12:00,Even,Dorchester Ave,Deer St,0.0434,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,MELVI3,0,229
1760,Melvinside Ter,3,North Dorchester,12:00,16:00,Odd,Dorchester Ave,Deer St,0.0434,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,MELVI3,0,229
1761,Mendell Way,2,Jamaica Plain,12:00,16:00,Odd,School St,Dalrymple St,0.0530,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,MENDE1,0,280
1762,Mendell Way,2,Jamaica Plain,12:00,16:00,Even,School St,Dalrymple St,0.0530,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,MENDE1,0,280
1763,Menton St,7,South Dorchester,12:00,16:00,Odd,Groveland St,Standard St,0.0706,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MENTO1,0,373
1764,Menton St,7,South Dorchester,12:00,16:00,Even,Groveland St,Standard St,0.0706,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MENTO1,0,373
1765,Mercer St,5,South Boston,13:00,17:00,Even,East Eighth St,Columbia Rd,0.1343,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MERCE1,845,1554
1766,Mercer St,5,South Boston,13:00,17:00,Odd,East Eighth St,Columbia Rd,0.1343,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MERCE1,845,1554
1767,Mercer St,5,South Boston,13:00,17:00,Even,Dorchester St,East Eighth St,0.1600,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2017-03-31 12:31:30+00,MERCE1,0,845
1768,Mercer St,5,South Boston,13:00,17:00,Odd,Dorchester St,East Eighth St,0.1600,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2017-03-31 12:31:24+00,MERCE1,0,845
1769,Merchants Row,1F,Downtown,00:01,07:00,,Chatham St,State St,0.0343,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,MERCH1,0,181
1770,Meridian St,9,East Boston,08:00,12:00,Odd,Saratoga St,Condor St,0.4875,,f,t,t,t,t,t,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,MERID1,1963,4537
1771,Meridian St,9,East Boston,08:00,12:00,Even,Saratoga St,Condor St,0.4875,,f,t,t,t,t,t,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MERID1,1963,4537
1772,Merriam St,2,Jamaica Plain,08:00,12:00,Odd,Brookside Ave,Minton St,0.0877,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MERRI1,0,463
1773,Merriam St,2,Jamaica Plain,08:00,12:00,Even,Brookside Ave,Minton St,0.0877,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MERRI1,0,463
1774,Merrimac St,1W,West End,00:01,07:00,,New Chardon St,Portland St,0.0564,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,MERRI3,0,298
1775,Merrimac St,1W,West End,00:01,07:00,,New Chardon St,Portland St,0.0564,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,MERRI3,0,298
1776,Middlesex St,1C,Charlestown,12:00,16:00,Even,Main St,Lyndeboro St,0.0311,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MIDDL2,0,164
1777,Middlesex St,1C,Charlestown,12:00,16:00,Odd,Main St,Lyndeboro St,0.0311,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MIDDL2,0,164
1778,Middleton St,7,South Dorchester,08:00,12:00,Even,Norfolk St,Theodore St,0.1633,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2022-07-06 12:06:22+00,MIDDL3,0,862
1779,Middleton St,7,South Dorchester,08:00,12:00,Odd,Norfolk St,Theodore St,0.1633,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2022-07-06 12:06:19+00,MIDDL3,0,862
1780,Midland St,3,North Dorchester,08:00,12:00,Even,Savin Hill Ave,Bay St,0.0839,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2013-06-13 20:23:31+00,MIDLA1,0,443
1781,Midland St,3,North Dorchester,08:00,12:00,Odd,Savin Hill Ave,Bay St,0.0839,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2013-06-13 20:23:25+00,MIDLA1,0,443
1782,Mildred Ave,7,South Dorchester,12:00,16:00,Even,Babson St,Norfolk St,0.2042,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MILDR1,0,1078
1783,Mildred Ave,7,South Dorchester,12:00,16:00,Odd,Babson St,Norfolk St,0.2042,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MILDR1,0,1078
1784,Miles St,10R,Roxbury,08:00,12:00,Odd,Bragdon St,West Walnut Park,0.0574,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2016-11-04 13:11:34+00,MILES1,0,303
1785,Miles St,10R,Roxbury,08:00,12:00,Even,Bragdon St,West Walnut Park,0.0574,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2016-11-04 13:11:22+00,MILES1,0,303
1786,Milford St,1S,South End,08:00,12:00,Even,Shawmut Ave,Tremont St,0.1345,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,t,2012-02-14 13:36:32+00,MILFO1,0,710
1787,Milford St,1S,South End,08:00,12:00,Odd,Shawmut Ave,Tremont St,0.1345,,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,t,2020-08-20 12:11:44+00,MILFO1,0,710
1788,Milk St,1F,Downtown,00:01,07:00,,Washington St,Atlantic Ave,0.4195,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,MILK 1,0,2215
1789,Paul Gore St,2,Jamaica Plain,08:00,12:00,Even,Centre St,Lamartine St,0.3795,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,PAUL 1,0,2004
1790,Price Rd,4,Allston/Brighton,08:00,12:00,Odd,Glenville Ave,Long Ave,0.0580,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,PRICE1,0,306
1791,Millet St,7,South Dorchester,12:00,16:00,Even,Park St,Talbot Ave,0.2271,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,MILLE1,867,2066
1792,Playstead Rd,3,North Dorchester,12:00,16:00,Odd,Savin Hill Ave,Springdale St,0.0674,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2014-05-12 12:20:08+00,PLAYS1,0,356
1793,Porter St,9,East Boston,08:00,12:00,Even,Bremen St,Cottage St,0.1890,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2015-04-06 14:08:20+00,PORTE2,714,1712
1794,Millet St,7,South Dorchester,12:00,16:00,Odd,Park St,Talbot Ave,0.2271,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,MILLE1,867,2066
1795,Millet St,7,South Dorchester,08:00,12:00,Odd,Talbot Ave,Southern Ave,0.0979,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,MILLE1,2066,2583
1796,Millet St,7,South Dorchester,08:00,12:00,Even,Talbot Ave,Southern Ave,0.0979,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,MILLE1,2066,2583
1797,Millmont St,10R,Roxbury,08:00,12:00,Odd,Highland Ave,Lambert Ave,0.1420,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MILLM1,0,750
